spread_favorite,over_under_line,weather_temperature,weather_humidity,total_points,team_home_encoded,team_away_encoded,team_favorite_id_encoded
-3.5,32.0,60.0,86.0,26,24,29,30
-14.0,47.0,58.0,70.0,31,28,13,13
-3.0,48.0,72.0,0.0,68,17,27,17
-3.0,45.5,65.0,69.0,46,16,26,16
-4.0,33.5,57.0,54.0,19,2,7,2
-3.0,33.0,52.0,71.0,44,3,24,3
-2.0,37.5,53.0,53.0,31,5,20,5
-3.5,45.5,73.0,40.0,29,8,23,8
-3.0,44.0,57.0,48.0,48,9,21,9
0.0,42.0,72.0,0.0,41,10,4,26
-6.5,42.5,64.0,46.0,49,15,31,15
-4.0,42.0,72.0,0.0,65,22,1,1
0.0,50.5,60.0,64.0,41,18,16,26
-5.0,36.0,50.0,68.0,40,26,14,27
-8.5,45.5,55.0,84.0,52,27,12,28
-4.5,33.0,75.0,61.0,40,29,19,30
-3.0,44.5,63.0,35.0,54,30,6,6
-13.0,50.5,72.0,0.0,73,13,17,13
-1.0,42.5,81.0,83.0,50,19,15,15
-3.0,45.0,75.0,36.0,30,0,30,0
-1.0,32.0,41.0,82.0,16,5,2,5
-3.0,43.0,47.0,87.0,40,6,26,6
-3.0,36.0,46.0,78.0,23,7,10,7
-14.5,44.5,72.0,0.0,58,12,13,13
-2.0,46.0,72.0,0.0,43,20,11,20
-2.0,46.5,52.0,72.0,47,23,9,23
-3.0,42.0,58.0,86.0,55,18,3,18
-4.0,47.0,53.0,61.0,37,25,16,25
-3.0,45.5,55.0,90.0,23,27,8,28
-5.0,50.0,72.0,0.0,45,17,22,17
-11.5,38.0,55.0,58.0,69,31,28,32
-7.5,41.0,72.0,0.0,41,1,24,1
-8.0,44.0,48.0,60.0,51,4,20,4
-7.0,46.0,45.0,60.0,35,6,11,6
-7.0,41.0,65.0,48.0,47,8,0,8
-3.0,44.0,44.0,74.0,70,9,25,9
-3.0,32.5,72.0,0.0,32,10,5,10
-2.0,37.5,72.0,0.0,35,12,7,12
-7.0,43.5,50.0,54.0,37,21,3,21
-2.0,41.0,57.0,60.0,27,22,19,22
-3.0,41.0,55.0,50.0,36,23,31,23
-5.0,51.0,62.0,77.0,48,16,15,16
-11.5,37.0,56.0,75.0,25,28,29,30
-3.0,43.0,72.0,0.0,45,17,14,14
-2.0,46.0,50.0,49.0,59,30,18,18
-8.5,33.0,47.0,59.0,39,26,2,27
-4.5,44.0,68.0,27.0,52,0,27,28
-3.5,36.0,59.0,73.0,30,2,6,6
-3.0,39.0,61.0,71.0,34,7,30,7
-6.5,42.0,43.0,89.0,30,11,26,27
-11.0,37.5,72.0,68.0,35,14,12,14
-4.5,51.5,50.0,64.0,50,15,18,15
-2.0,39.5,78.0,75.0,27,19,1,1
-1.5,37.5,72.0,0.0,41,20,10,10
-2.5,34.5,74.0,74.0,37,22,5,5
-5.5,41.5,59.0,86.0,57,24,16,16
-9.5,42.0,57.0,80.0,30,28,23,23
0.0,36.5,74.0,69.0,48,29,4,26
0.0,41.0,62.0,73.0,27,31,25,26
-3.0,46.5,56.0,60.0,61,21,13,13
-9.5,42.0,72.0,0.0,58,1,11,1
-2.5,42.5,56.0,45.0,17,3,15,3
-9.5,40.5,54.0,60.0,33,4,24,4
-12.0,33.0,53.0,59.0,26,5,28,5
-4.0,40.0,72.0,0.0,50,10,0,10
-17.0,45.0,72.0,0.0,48,13,12,13
-8.0,34.0,70.0,66.0,33,14,2,14
-2.5,40.0,77.0,63.0,39,19,21,21
-10.0,45.0,55.0,61.0,45,23,20,23
-2.5,47.0,53.0,80.0,48,18,9,9
-7.5,34.5,52.0,51.0,55,26,7,27
-7.0,48.5,45.0,93.0,47,27,17,28
-1.0,34.0,72.0,65.0,71,29,31,32
-3.0,40.0,60.0,52.0,41,25,8,25
-6.0,38.0,72.0,0.0,57,1,29,1
-4.0,34.5,42.0,54.0,29,2,26,27
-3.0,34.5,40.0,74.0,16,5,4,4
-4.5,48.5,44.0,48.0,82,6,13,13
-2.5,34.5,45.0,44.0,22,7,19,7
-8.0,39.0,53.0,51.0,27,8,10,8
-13.0,41.0,39.0,35.0,27,9,24,9
-6.5,44.5,72.0,0.0,62,12,15,15
-10.0,45.0,43.0,51.0,41,21,22,21
-3.5,43.0,48.0,43.0,44,23,25,23
-9.0,42.0,67.0,24.0,58,16,3,16
-12.0,42.5,57.0,62.0,52,28,27,28
-9.0,48.0,72.0,0.0,66,17,0,17
-4.0,38.0,46.0,46.0,59,30,14,14
-6.0,42.0,45.0,52.0,29,31,18,32
-3.5,45.0,38.0,80.0,37,11,20,11
-1.5,41.0,57.0,43.0,45,8,9,8
-3.0,40.5,72.0,0.0,34,10,1,1
-3.5,41.5,58.0,18.0,41,0,14,14
-4.0,36.5,33.0,72.0,22,3,4,4
-9.0,36.5,51.0,52.0,71,6,2,6
-3.5,44.5,72.0,0.0,60,12,17,17
-3.0,51.0,59.0,78.0,42,15,21,15
-3.5,40.0,72.0,0.0,36,20,7,20
-1.0,37.0,45.0,50.0,40,24,22,22
-7.0,42.5,46.0,65.0,54,18,19,18
-3.5,41.5,41.0,60.0,33,25,11,25
-5.5,47.5,39.0,81.0,45,27,23,28
-3.0,33.0,70.0,69.0,23,29,5,30
-7.0,42.5,57.0,58.0,55,30,28,31
-3.0,44.0,43.0,54.0,40,31,16,16
-8.0,47.0,72.0,0.0,33,13,26,13
-7.0,37.0,37.0,73.0,31,2,12,2
-3.0,43.5,49.0,82.0,30,4,1,4
-7.0,32.0,26.0,81.0,26,5,11,5
-3.0,36.5,27.0,78.0,34,7,14,14
-3.0,38.0,72.0,0.0,37,10,20,20
-14.0,47.5,72.0,0.0,38,13,30,13
0.0,47.0,22.0,70.0,58,15,9,26
-3.0,35.5,69.0,67.0,47,19,3,19
-7.5,42.5,29.0,66.0,19,21,24,21
-3.5,39.0,72.0,77.0,13,22,29,30
-3.0,41.0,33.0,67.0,27,23,8,23
-4.0,43.0,27.0,81.0,69,26,6,27
-10.0,50.5,57.0,52.0,44,16,18,16
-3.0,43.5,49.0,59.0,27,28,0,0
-3.0,45.0,72.0,0.0,33,17,31,32
-3.0,44.0,34.0,58.0,42,25,27,28
-3.0,41.5,56.0,22.0,30,0,31,32
-3.5,38.0,29.0,74.0,42,3,21,21
-5.5,37.0,40.0,58.0,30,4,29,4
-12.5,41.5,33.0,73.0,43,6,7,6
-3.0,44.0,49.0,36.0,59,8,15,8
-14.0,40.5,28.0,56.0,22,9,2,9
-5.5,37.0,23.0,69.0,29,11,10,11
-7.5,43.0,57.0,55.0,44,14,13,13
-7.0,45.5,72.0,0.0,40,20,17,20
-3.0,37.5,36.0,64.0,36,24,18,18
-3.0,40.0,32.0,75.0,49,25,23,23
-4.0,32.0,30.0,74.0,30,26,5,27
-13.5,45.0,61.0,36.0,44,16,19,16
-15.5,45.0,35.0,92.0,44,27,28,28
-6.5,44.0,40.0,55.0,23,30,12,31
-10.0,44.0,72.0,0.0,53,1,22,1
-8.0,35.0,27.0,79.0,45,3,9,9
-4.5,36.0,36.0,61.0,28,21,29,21
-3.0,45.5,39.0,50.0,44,23,15,23
-3.0,30.5,12.0,68.0,19,5,1,5
-7.5,44.0,72.0,0.0,58,10,6,6
-1.0,43.5,72.0,0.0,49,12,0,0
-7.5,51.0,72.0,0.0,43,13,16,13
-14.5,39.5,54.0,92.0,19,14,28,14
-7.5,35.5,76.0,83.0,44,19,24,19
-3.0,41.5,72.0,0.0,21,20,26,27
-7.0,40.5,46.0,61.0,37,22,4,4
-3.0,40.5,52.0,92.0,16,18,7,18
-3.0,44.0,72.0,0.0,33,17,25,17
-7.5,45.0,40.0,52.0,52,30,27,28
-3.0,36.0,38.0,64.0,42,31,8,32
-3.5,33.0,33.0,61.0,51,2,11,2
-1.0,39.5,61.0,32.0,48,0,25,0
-5.5,38.5,42.0,43.0,44,4,8,4
-13.0,44.0,44.0,60.0,64,6,3,6
-7.0,33.0,41.0,63.0,41,7,26,27
-12.5,42.5,38.0,39.0,25,9,18,9
-6.0,38.0,72.0,0.0,58,12,14,14
-1.0,49.5,43.0,85.0,27,15,16,15
-5.5,43.0,68.0,71.0,34,19,30,19
-3.0,37.5,72.0,0.0,25,22,10,22
-7.0,47.0,55.0,88.0,41,27,13,28
-9.0,42.0,72.0,0.0,44,17,28,17
-3.0,37.5,55.0,69.0,51,29,1,30
-3.0,38.0,43.0,49.0,55,31,23,32
-2.5,34.0,34.0,83.0,53,2,20,2
-7.0,31.0,34.0,85.0,41,11,5,5
-4.0,37.5,49.0,87.0,52,24,21,21
-7.5,44.0,58.0,90.0,51,18,23,23
-7.0,44.0,57.0,81.0,30,16,9,16
-3.5,42.0,72.0,0.0,55,1,4,4
-3.0,37.0,36.0,78.0,36,7,2,2
-12.5,43.0,67.0,40.0,30,8,17,8
-3.0,40.5,32.0,85.0,40,11,27,11
-6.0,43.5,72.0,0.0,30,13,0,13
-4.0,38.0,69.0,78.0,53,14,30,14
-7.5,47.0,47.0,58.0,40,15,6,15
-3.0,35.0,72.0,0.0,44,20,5,20
-3.0,37.0,28.0,83.0,54,21,19,21
-1.5,37.5,36.0,79.0,56,24,3,24
-7.0,37.0,39.0,72.0,51,25,31,32
-15.5,35.5,35.0,78.0,56,26,10,27
-1.0,37.5,54.0,78.0,37,28,12,12
-13.0,37.5,66.0,91.0,40,29,22,30
-1.5,34.5,62.0,75.0,45,26,19,27
-9.5,44.0,72.0,0.0,61,0,28,0
-4.5,39.0,73.0,76.0,26,4,1,4
-3.0,36.0,65.0,74.0,33,7,22,7
-6.0,44.0,72.0,0.0,15,10,27,28
-3.5,35.0,56.0,62.0,26,11,5,5
-6.0,37.0,72.0,0.0,34,12,25,25
-2.5,36.5,80.0,75.0,41,14,8,8
-1.5,49.5,69.0,83.0,33,15,6,6
-10.0,41.0,64.0,62.0,36,21,3,21
-3.0,47.5,72.0,59.0,47,23,13,13
-3.5,46.0,72.0,0.0,28,17,9,9
-3.0,33.0,81.0,73.0,27,29,2,30
-2.5,35.0,78.0,62.0,39,30,24,31
-3.0,41.5,62.0,79.0,27,18,16,16
-4.0,35.5,67.0,77.0,35,31,20,32
-4.5,36.0,72.0,0.0,17,1,29,1
-13.0,34.0,70.0,75.0,34,2,18,2
-7.0,32.0,71.0,69.0,41,5,10,5
-10.5,40.5,70.0,67.0,51,6,7,6
-7.0,37.0,83.0,66.0,37,8,31,8
-11.0,38.0,52.0,25.0,15,9,15,9
-1.0,40.5,73.0,66.0,61,11,22,22
-12.5,47.0,72.0,0.0,67,13,12,13
-6.5,37.0,82.0,73.0,22,19,3,19
-2.0,37.5,72.0,0.0,29,20,4,20
-6.0,38.5,73.0,65.0,41,24,21,21
-3.0,42.0,71.0,70.0,54,25,23,25
-12.0,38.5,68.0,65.0,47,16,30,16
-3.0,44.5,62.0,57.0,33,28,17,17
-7.0,48.0,58.0,66.0,31,27,0,28
-2.5,36.5,82.0,63.0,9,14,26,27
-5.5,45.0,72.0,0.0,30,0,17,0
-6.0,33.0,66.0,76.0,48,3,24,3
-6.5,33.0,66.0,69.0,29,7,2,2
-6.5,41.0,72.0,0.0,55,10,11,10
-3.5,37.5,72.0,0.0,46,12,31,32
-6.5,41.5,72.0,0.0,35,13,14,13
-10.5,36.0,84.0,68.0,23,19,30,19
-3.5,35.0,72.0,0.0,35,20,5,5
-6.5,38.5,72.0,75.0,24,21,9,21
-2.0,42.0,67.0,74.0,48,26,6,27
-6.0,42.5,60.0,77.0,62,28,25,25
-4.0,43.0,61.0,72.0,72,27,23,28
-3.0,33.5,82.0,62.0,50,29,4,4
-4.0,45.0,72.0,0.0,26,22,1,1
-7.5,42.0,72.0,0.0,42,1,0,1
-1.0,33.5,61.0,72.0,29,2,16,16
-1.0,34.5,55.0,79.0,29,3,20,3
-7.5,41.0,64.0,66.0,39,4,22,4
-3.5,37.0,58.0,69.0,43,5,27,5
-6.0,46.0,60.0,70.0,51,6,21,6
-4.0,40.0,72.0,0.0,32,12,19,19
-7.0,39.5,72.0,50.0,41,15,28,15
-8.0,46.0,66.0,63.0,59,24,13,13
-2.5,33.5,61.0,63.0,45,18,7,7
-5.0,42.5,72.0,0.0,75,17,10,17
-9.5,37.0,72.0,51.0,59,30,8,8
-3.0,34.0,64.0,70.0,66,31,14,14
-11.5,49.5,62.0,54.0,40,25,11,25
-3.5,40.0,72.0,0.0,43,0,15,15
-7.5,38.0,58.0,89.0,32,4,7,4
-9.5,34.5,57.0,60.0,47,5,3,5
-2.5,46.5,60.0,56.0,43,11,17,17
-18.0,47.5,72.0,0.0,27,13,30,13
-7.0,38.0,69.0,57.0,41,14,24,14
-6.0,41.0,72.0,0.0,43,20,10,20
-9.5,36.5,54.0,69.0,30,21,19,21
-7.0,35.0,72.0,0.0,45,22,29,22
-5.5,45.5,61.0,59.0,22,23,31,23
-2.0,43.0,61.0,62.0,62,25,8,25
-3.0,37.5,64.0,70.0,36,16,26,16
-3.5,39.5,60.0,73.0,54,28,18,29
-5.0,33.5,39.0,94.0,16,9,2,9
-3.0,41.5,72.0,0.0,41,1,23,1
-3.0,33.0,46.0,55.0,44,2,4,2
-13.0,44.0,66.0,72.0,40,8,12,8
-16.0,37.0,55.0,50.0,16,9,18,9
-1.0,40.5,72.0,0.0,37,10,3,3
-3.0,47.0,72.0,0.0,51,22,25,25
-2.5,36.5,52.0,39.0,37,24,19,24
-6.5,36.5,42.0,54.0,52,26,15,27
-10.0,42.5,56.0,75.0,67,28,16,16
-3.0,45.0,72.0,0.0,58,17,27,28
-5.0,44.5,72.0,49.0,27,29,6,6
-12.0,39.5,50.0,46.0,47,31,30,32
-13.0,40.5,72.0,0.0,47,0,5,5
-3.0,39.0,72.0,0.0,79,1,26,27
-5.5,37.0,48.0,82.0,34,3,21,21
-3.0,44.5,49.0,67.0,31,6,4,6
-4.5,31.0,48.0,71.0,24,7,9,9
-8.0,39.5,72.0,0.0,34,12,14,14
-8.5,47.0,72.0,0.0,58,13,31,13
-5.5,39.0,39.0,66.0,57,15,16,16
-5.5,40.0,82.0,66.0,58,19,11,19
-3.5,43.5,55.0,57.0,55,24,10,24
-3.0,40.0,63.0,60.0,31,18,0,0
-7.0,40.5,53.0,74.0,44,27,20,28
-6.0,43.0,82.0,72.0,44,29,25,25
-3.0,43.5,55.0,45.0,58,8,23,8
-5.5,40.5,52.0,54.0,49,4,8,4
-16.5,42.0,43.0,47.0,51,5,28,5
-4.5,46.5,50.0,46.0,56,6,1,6
-1.5,37.5,42.0,54.0,33,7,24,7
-3.0,39.5,55.0,26.0,65,9,13,9
-4.0,45.5,39.0,48.0,45,11,0,11
-5.0,37.0,58.0,50.0,63,15,27,15
-2.0,37.0,72.0,0.0,57,22,2,22
-9.5,36.0,50.0,37.0,20,23,29,23
-9.0,38.5,57.0,70.0,33,18,26,27
-8.0,39.0,49.0,38.0,19,25,14,25
-9.0,46.0,64.0,73.0,62,16,17,16
-3.0,42.0,59.0,41.0,50,30,12,31
-2.5,39.5,72.0,0.0,38,20,21,21
-3.0,41.0,39.0,59.0,46,2,6,2
-3.0,41.0,42.0,60.0,34,3,11,3
-13.5,37.5,44.0,60.0,44,5,19,5
-5.0,47.0,72.0,0.0,44,10,1,10
-9.5,37.0,65.0,77.0,44,14,30,14
-2.5,47.5,40.0,53.0,47,21,13,21
-13.0,43.5,45.0,41.0,24,23,12,23
-2.5,36.5,41.0,43.0,51,26,9,27
-13.5,42.0,66.0,57.0,57,16,7,16
-4.0,43.0,59.0,82.0,12,28,20,20
-3.0,48.5,72.0,0.0,48,17,15,17
-1.5,37.0,72.0,52.0,45,29,22,30
-3.0,40.5,42.0,53.0,41,31,8,8
-7.5,36.0,57.0,95.0,16,27,18,28
-6.5,43.5,72.0,0.0,37,0,8,8
-7.5,41.5,72.0,0.0,30,1,7,1
-1.5,48.0,39.0,74.0,90,6,16,16
-6.0,46.5,72.0,0.0,32,10,28,10
-12.5,45.0,72.0,0.0,33,13,3,13
-10.5,37.5,63.0,59.0,23,14,12,14
-2.0,40.5,75.0,63.0,23,19,15,19
-5.0,40.5,72.0,0.0,40,20,11,20
-10.5,38.0,55.0,92.0,31,21,24,21
-1.0,37.5,60.0,86.0,58,23,5,23
-8.0,33.5,50.0,67.0,30,18,9,9
-8.0,41.5,59.0,88.0,30,25,31,25
-6.5,45.5,41.0,85.0,69,26,22,27
-3.0,43.5,45.0,88.0,46,27,17,28
-7.5,38.0,45.0,63.0,53,30,2,2
-10.0,37.0,52.0,58.0,34,4,29,4
-2.5,45.5,72.0,0.0,27,0,10,0
-3.5,41.5,44.0,66.0,34,2,1,2
-6.5,44.5,44.0,64.0,15,4,17,4
-4.0,36.0,40.0,76.0,44,7,26,27
-1.0,49.0,51.0,42.0,35,8,13,13
-2.5,42.5,40.0,50.0,62,9,16,9
-6.0,46.0,37.0,59.0,35,11,21,21
-2.5,36.5,72.0,0.0,45,12,3,12
-9.0,36.5,34.0,68.0,30,15,18,15
-3.0,33.5,64.0,49.0,44,19,20,19
-3.0,52.5,72.0,0.0,47,22,6,22
-5.5,40.5,47.0,58.0,10,24,5,5
-13.0,43.5,45.0,58.0,44,25,30,25
-3.0,43.5,57.0,83.0,34,28,27,28
-3.0,34.0,58.0,60.0,37,29,31,30
-3.5,38.5,52.0,49.0,36,14,23,14
-11.0,39.0,59.0,60.0,48,8,29,8
-2.5,40.5,72.0,0.0,37,10,19,19
-1.0,39.0,51.0,60.0,29,15,9,15
-3.0,48.0,72.0,0.0,44,1,22,1
-3.0,40.5,43.0,82.0,27,2,26,2
-3.0,35.0,53.0,52.0,51,3,14,14
-3.0,44.0,56.0,48.0,30,7,6,6
-9.5,45.0,72.0,0.0,66,13,25,13
-6.0,39.0,72.0,0.0,57,20,0,20
-3.5,38.0,45.0,75.0,30,21,5,21
-5.5,40.0,51.0,68.0,37,24,12,24
-13.0,43.0,58.0,63.0,35,16,18,16
-4.5,45.0,72.0,0.0,37,17,28,17
-3.5,45.0,56.0,53.0,45,30,23,23
-6.0,36.0,48.0,79.0,30,31,4,4
-10.0,42.5,34.0,84.0,58,27,11,28
-2.5,43.5,64.0,75.0,20,6,2,6
-5.5,42.5,32.0,73.0,45,3,16,16
-9.0,34.5,14.0,70.0,36,5,20,5
-5.0,35.5,29.0,69.0,59,7,15,15
-4.0,40.5,14.0,68.0,43,9,27,9
0.0,42.5,17.0,67.0,48,11,24,26
0.0,35.5,78.0,70.0,34,19,14,26
-13.5,41.5,40.0,47.0,49,21,10,21
-7.0,45.5,72.0,0.0,44,22,28,22
-3.5,44.0,42.0,45.0,43,23,8,8
-3.5,35.5,51.0,53.0,37,18,12,18
-7.0,41.0,32.0,63.0,23,26,29,27
-6.5,47.0,72.0,0.0,54,17,0,17
-7.5,46.5,38.0,55.0,37,30,13,13
-1.5,38.5,40.0,55.0,38,31,1,32
-3.0,37.5,38.0,48.0,51,25,4,4
-7.5,34.5,34.0,64.0,34,26,7,27
-3.5,45.0,72.0,0.0,48,0,27,28
-2.5,39.0,38.0,38.0,40,4,23,23
-10.5,39.5,39.0,28.0,37,6,18,6
-6.5,48.0,47.0,51.0,59,8,22,8
-1.0,40.0,72.0,0.0,50,10,20,10
-1.5,42.0,72.0,0.0,46,12,30,12
-1.0,44.0,56.0,70.0,61,14,13,13
-3.0,37.5,42.0,49.0,30,15,2,15
-3.0,37.0,72.0,53.0,21,19,21,21
-3.5,37.5,44.0,27.0,44,24,3,24
-7.0,41.0,60.0,70.0,68,16,9,16
-4.0,43.5,53.0,83.0,49,28,11,29
-3.0,38.0,63.0,61.0,23,29,1,1
-2.0,40.5,37.0,46.0,40,31,25,25
-6.5,41.5,72.0,0.0,69,17,5,5
-10.0,38.0,44.0,85.0,38,27,28,28
-3.5,44.5,72.0,0.0,66,1,8,8
-2.5,44.0,72.0,0.0,57,0,9,9
-12.0,34.5,42.0,67.0,44,2,7,2
-1.0,34.5,46.0,75.0,21,3,19,3
-2.5,39.0,52.0,65.0,40,4,26,27
-13.5,35.0,49.0,68.0,65,5,29,5
-6.0,45.0,39.0,72.0,26,11,10,11
-3.0,40.5,72.0,0.0,39,20,24,20
-12.5,37.5,44.0,57.0,47,21,12,21
-9.5,47.0,72.0,0.0,26,22,31,22
-6.0,45.0,48.0,51.0,58,23,25,23
-2.0,39.5,44.0,72.0,20,18,17,18
-9.0,47.0,54.0,66.0,29,16,15,16
-3.5,41.0,58.0,56.0,41,30,14,14
-3.5,55.0,72.0,0.0,50,13,6,13
-4.0,38.5,34.0,79.0,16,11,20,11
-7.0,35.5,45.0,78.0,29,18,15,15
-6.0,41.0,72.0,0.0,13,1,4,1
-5.5,38.0,39.0,84.0,59,3,30,3
-3.0,37.5,39.0,78.0,29,7,29,7
-3.0,44.5,28.0,64.0,47,9,6,9
-6.0,41.5,72.0,0.0,47,10,5,5
-9.5,47.0,72.0,0.0,51,12,13,13
-3.0,37.0,65.0,84.0,45,14,21,14
-3.0,47.5,51.0,48.0,37,23,22,23
-4.0,37.0,40.0,70.0,38,26,2,27
-4.0,45.0,48.0,80.0,46,28,0,29
-4.5,45.0,42.0,73.0,37,27,16,16
-2.0,43.0,72.0,0.0,68,17,31,17
-7.0,48.5,45.0,66.0,30,8,25,8
-3.0,36.5,79.0,80.0,23,19,24,19
-2.0,43.0,42.0,88.0,62,31,23,23
-9.0,37.5,41.0,71.0,26,2,3,2
-2.5,37.0,47.0,84.0,33,5,11,5
-6.0,44.5,52.0,73.0,40,6,26,6
-14.0,46.0,46.0,63.0,70,8,10,8
-10.0,39.0,21.0,54.0,49,9,28,9
-6.0,37.5,72.0,0.0,20,12,7,12
-9.0,43.5,72.0,0.0,49,13,19,13
-2.5,37.0,46.0,93.0,65,15,14,15
-2.5,44.0,72.0,0.0,62,20,17,17
-2.0,38.5,72.0,0.0,52,22,4,4
-10.5,34.5,41.0,53.0,26,24,18,24
-8.5,43.0,41.0,60.0,41,25,1,25
-14.0,44.0,53.0,68.0,47,16,0,16
-3.0,38.0,76.0,74.0,30,29,27,30
-3.0,41.5,61.0,76.0,63,30,21,31
-5.5,53.5,72.0,0.0,51,13,22,13
-3.0,37.0,67.0,80.0,29,3,9,9
-4.5,36.5,71.0,83.0,41,7,26,27
-6.5,44.5,85.0,66.0,80,8,23,8
-3.0,42.5,63.0,78.0,29,11,25,25
-3.0,38.0,72.0,0.0,23,12,15,12
-7.0,38.0,80.0,67.0,23,14,30,14
-3.0,35.5,72.0,0.0,27,20,1,20
-6.5,41.0,79.0,60.0,52,24,21,21
-2.5,39.5,62.0,76.0,57,18,10,18
-6.0,42.5,69.0,68.0,17,16,5,16
-6.0,41.0,64.0,57.0,26,27,29,28
-1.0,43.0,72.0,0.0,40,17,4,17
-3.0,34.5,77.0,69.0,29,31,19,32
-2.5,40.0,76.0,71.0,47,6,2,6
-3.0,46.5,64.0,70.0,37,28,0,29
-2.5,42.5,72.0,0.0,43,0,27,28
-10.0,33.0,58.0,52.0,33,2,24,2
-6.5,38.5,66.0,46.0,55,4,12,4
-12.0,34.5,56.0,54.0,30,5,15,5
-7.0,41.5,53.0,58.0,96,7,6,6
-10.0,37.0,72.0,32.0,43,9,18,9
-3.0,42.5,72.0,0.0,37,10,20,10
-10.0,34.5,83.0,69.0,20,14,1,14
-3.5,40.5,85.0,64.0,57,19,8,8
-3.5,46.0,56.0,60.0,52,21,16,21
-2.5,39.0,61.0,50.0,48,23,11,23
-10.0,39.0,51.0,64.0,29,26,3,27
-3.0,44.0,72.0,0.0,33,17,28,17
-4.0,41.5,84.0,72.0,45,29,22,22
-7.0,46.0,64.0,41.0,42,30,13,13
-7.0,38.5,61.0,54.0,32,25,31,25
-4.0,38.5,72.0,0.0,47,1,4,4
-7.0,35.5,76.0,49.0,49,2,0,2
-3.0,41.5,65.0,52.0,44,5,8,5
-3.0,36.0,71.0,39.0,37,9,14,9
-5.5,42.5,61.0,57.0,55,11,16,16
-6.5,46.5,72.0,0.0,54,12,13,13
-3.0,34.0,76.0,60.0,23,15,20,15
-16.5,41.0,72.0,51.0,45,21,3,21
-3.0,36.5,74.0,54.0,59,24,19,24
-3.0,41.5,61.0,76.0,50,18,7,18
-5.0,44.0,74.0,54.0,77,25,10,25
-9.5,38.0,67.0,59.0,53,26,28,27
-3.0,49.5,53.0,73.0,45,27,6,28
-3.5,38.5,79.0,82.0,27,29,17,30
-3.5,42.5,76.0,54.0,41,31,23,32
-4.5,46.5,72.0,0.0,45,22,30,22
-5.0,42.5,72.0,0.0,35,0,26,27
-2.5,39.5,72.0,0.0,42,1,12,12
-3.0,37.0,61.0,62.0,31,3,24,24
-3.0,39.5,67.0,39.0,27,4,29,4
-4.5,40.0,62.0,57.0,40,7,2,2
-13.0,47.0,81.0,59.0,42,8,17,8
-2.5,46.0,72.0,0.0,64,10,5,5
-10.0,46.5,72.0,0.0,58,13,9,13
-3.5,40.0,78.0,78.0,52,19,18,19
-1.0,38.0,72.0,0.0,39,20,11,11
-2.5,47.0,67.0,50.0,19,23,25,25
-12.0,38.5,67.0,64.0,46,16,15,16
-1.0,40.5,58.0,58.0,26,28,27,28
-7.5,54.0,66.0,50.0,47,6,21,21
-1.0,43.5,50.0,47.0,44,9,16,16
-3.5,40.5,76.0,74.0,47,11,5,11
-5.5,43.5,72.0,0.0,41,12,19,12
-9.0,45.0,72.0,0.0,47,13,29,13
-2.0,35.0,77.0,79.0,24,15,14,14
-15.5,48.0,62.0,78.0,51,21,7,21
-4.0,44.0,72.0,0.0,29,22,4,22
-4.0,40.5,77.0,61.0,59,23,24,23
-5.0,41.5,74.0,70.0,21,26,27,27
-3.0,34.5,58.0,54.0,16,28,2,2
-3.5,41.0,72.0,0.0,65,17,0,0
-7.5,41.0,78.0,58.0,33,30,1,31
-4.0,44.5,77.0,66.0,37,31,10,32
-11.0,45.0,72.0,82.0,49,3,8,8
-6.0,38.5,72.0,0.0,35,0,4,0
-9.0,36.5,55.0,53.0,25,2,17,2
-4.5,35.5,56.0,72.0,65,5,20,5
-4.0,45.0,51.0,64.0,72,7,19,7
-5.0,53.0,76.0,55.0,75,8,21,21
-3.0,40.5,42.0,86.0,31,11,31,11
-7.0,37.5,72.0,70.0,54,14,12,14
-2.5,44.0,64.0,67.0,47,15,6,6
-4.5,43.5,58.0,46.0,25,24,25,25
-9.5,44.0,63.0,74.0,42,16,18,16
-6.5,43.0,53.0,79.0,45,27,22,28
-2.5,37.0,78.0,58.0,23,29,30,30
-5.5,44.0,72.0,0.0,41,1,23,23
-3.0,33.5,63.0,50.0,33,3,2,2
-6.0,48.5,62.0,47.0,69,6,24,6
-9.5,46.5,78.0,49.0,38,8,20,8
-4.5,38.5,42.0,63.0,59,9,26,27
-2.5,44.0,72.0,0.0,39,10,29,10
-2.0,38.0,72.0,0.0,74,12,30,12
-15.5,49.5,82.0,75.0,77,19,21,21
-7.5,42.0,72.0,0.0,38,22,1,22
-9.5,39.0,67.0,40.0,48,23,28,23
-1.5,38.0,59.0,50.0,22,18,15,18
-5.5,43.0,63.0,52.0,35,25,5,25
-7.5,39.5,50.0,82.0,39,27,17,28
-8.0,36.0,65.0,53.0,40,31,0,32
-3.0,45.5,75.0,91.0,36,14,13,13
-6.5,44.0,57.0,63.0,38,4,13,13
-6.0,45.5,45.0,51.0,23,5,10,5
-4.0,48.5,49.0,64.0,37,6,26,27
-10.0,48.0,57.0,91.0,23,19,23,23
-1.0,37.5,72.0,0.0,39,20,25,25
-14.5,46.5,57.0,52.0,59,21,31,21
-3.0,38.5,57.0,47.0,16,24,3,24
-10.0,45.5,67.0,61.0,45,16,12,16
-1.5,40.0,59.0,74.0,41,28,22,22
-3.0,46.5,72.0,0.0,47,17,7,7
-3.5,32.0,76.0,74.0,47,29,14,30
-7.0,39.0,57.0,65.0,22,30,18,31
